## 2016 Plant Transmission Exp. Videos,,,,,,,,
### Data Entry by: Elizabeth,,,,,,,,
### Samantha Alger & Alex Burnham,,,,,,,,
"### VideoFileName is the file name of the video; PlantSpp is the plant species in the video. Possible values are: BFT, WC, RC, or diversity;",,,,,,,,
"### Experiment possible values are: acute, comingle, diversity, chronic, BeeSpp possible values are BB, HB, or comingle;",,,,,,,,
"### TimeStart is the time stamp for when a bee lands on a flower; TimeEnd is when that bee leaves a flower, TimeForage calculates the total amount of time the bees spent on a flower; Forage is the number of seconds the forager spent on a flower in seconds",,,,,,,,
"### expID is the combined ID of the plant spp. and the experiment and is used to merge data with virus dataframe, chronic 1,2,3 represent for the first, second, and third days of the chronic experiment",,,,,,,,
"### that took place on 8/27, 8/28, and 8/29, NOTE that plants were collected the day after the video was filmed",,,,,,,,
,,,,,,,,
VideoFileName,PlantSpp,Experiment,BeeSpp,TimeStart,TimeEnd,TimeForage,Forage,expID
diversity-1.MOV,WC,diversity,HB,0:27:50,0:28:51,0:01:01,61,WC_diversity
diversity-1.MOV,BFT,diversity,HB,0:28:05,0:28:07,0:00:02,2,BFT_diversity
diversity-1.MOV,BFT,diversity,HB,0:28:10,0:28:13,0:00:03,3,BFT_diversity
diversity-1.MOV,WC,diversity,HB,0:28:28,0:28:29,0:00:01,1,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:28:29,0:28:42,0:00:13,13,WC_diversity
diversity-1.MOV,BFT,diversity,HB,0:30:15,0:30:30,0:00:15,15,BFT_diversity
diversity-1.MOV,WC,diversity,HB,0:31:23,0:31:35,0:00:12,12,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:31:35,0:31:55,0:00:20,20,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:31:50,0:31:52,0:00:02,2,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:31:55,0:32:01,0:00:06,6,WC_diversity
diversity-1.MOV,BFT,diversity,HB,0:32:05,0:32:09,0:00:04,4,BFT_diversity
diversity-1.MOV,WC,diversity,HB,0:32:07,0:32:35,0:00:28,28,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:32:30,0:32:32,0:00:02,2,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:33:49,0:33:50,0:00:01,1,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:34:07,0:34:17,0:00:10,10,WC_diversity
diversity-1.MOV,BFT,diversity,HB,0:34:55,0:35:04,0:00:09,9,BFT_diversity
diversity-1.MOV,BFT,diversity,HB,0:35:06,0:35:18,0:00:12,12,BFT_diversity
diversity-1.MOV,WC,diversity,HB,0:35:58,0:36:00,0:00:02,2,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:36:03,0:36:07,0:00:04,4,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:36:07,0:36:15,0:00:08,8,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:36:37,0:36:42,0:00:05,5,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:37:40,0:37:48,0:00:08,8,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:38:53,0:39:13,0:00:20,20,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:39:13,0:39:19,0:00:06,6,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:39:19,0:39:24,0:00:05,5,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:39:24,0:39:31,0:00:07,7,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:39:47,0:39:52,0:00:05,5,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:39:52,0:40:01,0:00:09,9,WC_diversity
diversity-1.MOV,RC,diversity,HB,0:39:57,0:40:29,0:00:32,32,RC_diversity
diversity-1.MOV,RC,diversity,HB,0:40:08,0:40:09,0:00:01,1,RC_diversity
diversity-1.MOV,RC,diversity,HB,0:40:09,0:40:11,0:00:02,2,RC_diversity
diversity-1.MOV,WC,diversity,HB,0:40:18,0:40:51,0:00:33,33,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:40:27,0:41:29,0:01:02,62,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:40:44,0:41:22,0:00:38,38,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:41:22,0:42:02,0:00:40,40,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:41:35,0:41:41,0:00:06,6,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:42:04,0:42:57,0:00:53,53,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:42:35,0:42:38,0:00:03,3,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:42:40,0:43:10,0:00:30,30,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:43:12,0:43:13,0:00:01,1,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:49:27,0:49:35,0:00:08,8,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:50:03,0:50:37,0:00:34,34,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:50:13,0:50:37,0:00:24,24,WC_diversity
diversity-1.MOV,WC,diversity,HB,0:50:45,0:50:50,0:00:05,5,WC_diversity
diversity-1.MOV,BFT,diversity,HB,1:02:13,1:02:17,0:00:04,4,BFT_diversity
diversity-1.MOV,BFT,diversity,HB,1:02:20,1:02:42,0:00:22,22,BFT_diversity
diversity-1.MOV,WC,diversity,HB,1:02:47,1:02:59,0:00:12,12,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:02:59,1:03:09,0:00:10,10,WC_diversity
diversity-1.MOV,RC,diversity,HB,1:03:40,1:03:52,0:00:12,12,RC_diversity
diversity-1.MOV,WC,diversity,HB,1:03:54,1:05:36,0:01:42,102,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:12:03,1:12:21,0:00:18,18,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:12:21,1:12:25,0:00:04,4,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:12:25,1:12:45,0:00:20,20,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:16:37,1:16:42,0:00:05,5,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:16:54,1:16:58,0:00:04,4,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:16:59,1:17:02,0:00:03,3,WC_diversity
diversity-1.MOV,BFT,diversity,HB,1:18:42,1:18:45,0:00:03,3,BFT_diversity
diversity-1.MOV,WC,diversity,HB,1:20:09,1:20:11,0:00:02,2,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:20:12,1:21:36,0:01:24,84,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:21:40,1:21:54,0:00:14,14,WC_diversity
diversity-1.MOV,BFT,diversity,HB,1:23:17,1:23:20,0:00:03,3,BFT_diversity
diversity-1.MOV,BFT,diversity,HB,1:23:22,1:23:52,0:00:30,30,BFT_diversity
diversity-1.MOV,RC,diversity,HB,1:23:39,1:23:58,0:00:19,19,RC_diversity
diversity-1.MOV,WC,diversity,HB,1:23:53,1:23:59,0:00:06,6,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:24:09,1:24:27,0:00:18,18,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:25:30,1:25:59,0:00:29,29,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:26:02,1:26:06,0:00:04,4,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:26:26,1:27:12,0:00:46,46,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:28:42,1:28:46,0:00:04,4,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:33:49,1:35:21,0:01:32,92,WC_diversity
diversity-1.MOV,RC,diversity,HB,1:35:03,1:35:33,0:00:30,30,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:35:37,1:36:10,0:00:33,33,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:36:18,1:36:34,0:00:16,16,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:36:39,1:37:02,0:00:23,23,RC_diversity
diversity-1.MOV,WC,diversity,HB,1:37:49,1:38:10,0:00:21,21,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:37:57,1:38:02,0:00:05,5,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:38:51,1:39:10,0:00:19,19,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:39:20,1:39:34,0:00:14,14,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:39:50,1:39:58,0:00:08,8,WC_diversity
diversity-1.MOV,RC,diversity,HB,1:40:15,1:47:17,0:07:02,422,RC_diversity
diversity-1.MOV,WC,diversity,HB,1:41:11,1:41:22,0:00:11,11,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:41:33,1:41:38,0:00:05,5,WC_diversity
diversity-1.MOV,RC,diversity,HB,1:41:42,1:42:25,0:00:43,43,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:41:56,1:42:12,0:00:16,16,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:42:15,1:42:30,0:00:15,15,RC_diversity
diversity-1.MOV,WC,diversity,HB,1:42:29,1:42:33,0:00:04,4,WC_diversity
diversity-1.MOV,RC,diversity,HB,1:42:39,1:43:02,0:00:23,23,RC_diversity
diversity-1.MOV,WC,diversity,HB,1:43:20,1:44:46,0:01:26,86,WC_diversity
diversity-1.MOV,WC,diversity,HB,1:43:57,1:44:01,0:00:04,4,WC_diversity
diversity-1.MOV,RC,diversity,HB,1:44:31,1:47:54,0:03:23,203,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:45:43,1:45:47,0:00:04,4,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:47:29,1:49:08,0:01:39,99,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:47:58,1:48:04,0:00:06,6,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:48:15,1:49:23,0:01:08,68,RC_diversity
diversity-1.MOV,RC,diversity,HB,1:49:15,1:49:23,0:00:08,8,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:01:04,0:01:08,0:00:04,4,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:01:09,0:17:48,0:16:39,999,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:01:44,0:02:00,0:00:16,16,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:02:14,0:03:23,0:01:09,69,WC_diversity
diversity-2.MOV,RC,diversity,HB,0:02:15,0:02:46,0:00:31,31,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:03:24,0:03:42,0:00:18,18,WC_diversity
diversity-2.MOV,RC,diversity,HB,0:03:44,0:03:51,0:00:07,7,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:06:58,1:09:07,1:02:09,3729,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:06:59,0:07:22,0:00:23,23,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:07:23,0:07:49,0:00:26,26,WC_diversity
diversity-2.MOV,RC,diversity,HB,0:11:05,0:11:12,0:00:07,7,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:11:53,0:11:59,0:00:06,6,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:12:02,0:12:03,0:00:01,1,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:12:10,0:12:11,0:00:01,1,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:12:12,0:12:19,0:00:07,7,RC_diversity
diversity-2.MOV,BFT,diversity,HB,0:12:14,0:12:27,0:00:13,13,BFT_diversity
diversity-2.MOV,WC,diversity,HB,0:12:22,0:12:25,0:00:03,3,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:15:50,0:16:02,0:00:12,12,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:16:04,0:16:05,0:00:01,1,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:16:38,0:17:00,0:00:22,22,WC_diversity
diversity-2.MOV,BFT,diversity,HB,0:17:02,0:17:37,0:00:35,35,BFT_diversity
diversity-2.MOV,BFT,diversity,HB,0:17:21,0:17:33,0:00:12,12,BFT_diversity
diversity-2.MOV,WC,diversity,HB,0:17:35,0:18:58,0:01:23,83,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:19:00,0:19:13,0:00:13,13,WC_diversity
diversity-2.MOV,RC,diversity,HB,0:19:23,0:19:25,0:00:02,2,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:19:29,0:20:50,0:01:21,81,WC_diversity
diversity-2.MOV,BFT,diversity,HB,0:22:18,0:22:52,0:00:34,34,BFT_diversity
diversity-2.MOV,BFT,diversity,HB,0:22:52,0:23:17,0:00:25,25,BFT_diversity
diversity-2.MOV,BFT,diversity,HB,0:25:33,0:25:37,0:00:04,4,BFT_diversity
diversity-2.MOV,WC,diversity,HB,0:28:54,0:29:00,0:00:06,6,WC_diversity
diversity-2.MOV,BFT,diversity,HB,0:34:16,0:35:24,0:01:08,68,BFT_diversity
diversity-2.MOV,RC,diversity,HB,0:37:42,0:37:43,0:00:01,1,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:37:47,0:37:57,0:00:10,10,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:38:12,0:38:36,0:00:24,24,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:38:44,0:38:50,0:00:06,6,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:39:00,0:39:04,0:00:04,4,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:39:09,0:39:10,0:00:01,1,WC_diversity
diversity-2.MOV,RC,diversity,HB,0:39:16,0:39:19,0:00:03,3,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:39:21,0:39:30,0:00:09,9,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:39:32,0:39:36,0:00:04,4,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:39:42,0:41:05,0:01:23,83,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:39:43,0:39:45,0:00:02,2,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:40:26,0:42:27,0:02:01,121,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:41:40,0:41:55,0:00:15,15,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:42:34,0:42:52,0:00:18,18,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:42:54,0:43:13,0:00:19,19,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:44:46,0:44:50,0:00:04,4,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:44:58,0:45:11,0:00:13,13,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:45:14,0:45:15,0:00:01,1,WC_diversity
diversity-2.MOV,BFT,diversity,HB,0:45:16,0:45:24,0:00:08,8,BFT_diversity
diversity-2.MOV,RC,diversity,HB,0:45:51,0:47:10,0:01:19,79,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:46:43,0:47:00,0:00:17,17,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:47:13,0:47:38,0:00:25,25,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:47:23,0:47:27,0:00:04,4,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:47:35,0:47:44,0:00:09,9,WC_diversity
diversity-2.MOV,RC,diversity,HB,0:47:39,0:47:52,0:00:13,13,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:47:45,0:47:48,0:00:03,3,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:47:50,0:47:58,0:00:08,8,WC_diversity
diversity-2.MOV,RC,diversity,HB,0:47:57,0:47:58,0:00:01,1,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:48:18,0:48:22,0:00:04,4,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:48:55,0:49:37,0:00:42,42,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:49:12,0:49:18,0:00:06,6,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:49:20,0:49:50,0:00:30,30,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:49:55,0:50:16,0:00:21,21,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:50:19,0:51:18,0:00:59,59,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:50:24,0:52:00,0:01:36,96,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:51:11,0:51:34,0:00:23,23,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:51:19,0:51:33,0:00:14,14,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:51:35,0:54:18,0:02:43,163,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:51:39,0:52:00,0:00:21,21,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:52:08,0:53:02,0:00:54,54,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:53:05,0:55:02,0:01:57,117,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:53:58,0:54:15,0:00:17,17,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:54:19,0:55:17,0:00:58,58,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:55:19,0:57:11,0:01:52,112,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:55:42,0:56:43,0:01:01,61,WC_diversity
diversity-2.MOV,WC,diversity,HB,0:55:47,0:56:33,0:00:46,46,WC_diversity
diversity-2.MOV,RC,diversity,HB,0:56:38,0:56:55,0:00:17,17,RC_diversity
diversity-2.MOV,WC,diversity,HB,0:57:03,0:57:25,0:00:22,22,WC_diversity
diversity-2.MOV,RC,diversity,HB,0:57:12,0:57:28,0:00:16,16,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:57:38,0:58:24,0:00:46,46,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:58:25,0:58:45,0:00:20,20,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:58:25,1:00:02,0:01:37,97,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:59:04,0:59:44,0:00:40,40,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:59:39,0:59:54,0:00:15,15,RC_diversity
diversity-2.MOV,RC,diversity,HB,0:59:59,1:00:03,0:00:04,4,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:00:07,1:02:17,0:02:10,130,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:02:20,1:02:32,0:00:12,12,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:02:34,1:03:07,0:00:33,33,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:03:13,1:05:06,0:01:53,113,RC_diversity
diversity-2.MOV,WC,diversity,HB,1:03:26,1:03:40,0:00:14,14,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:03:43,1:05:13,0:01:30,90,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:05:12,1:05:20,0:00:08,8,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:05:40,1:07:51,0:02:11,131,RC_diversity
diversity-2.MOV,BFT,diversity,HB,1:05:48,1:05:52,0:00:04,4,BFT_diversity
diversity-2.MOV,WC,diversity,HB,1:08:05,1:08:09,0:00:04,4,WC_diversity
diversity-2.MOV,WC,diversity,HB,1:08:24,1:08:25,0:00:01,1,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:08:29,1:10:27,0:01:58,118,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:16:38,1:16:45,0:00:07,7,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:16:53,1:21:13,0:04:20,260,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:20:27,1:22:08,0:01:41,101,RC_diversity
diversity-2.MOV,WC,diversity,HB,1:21:14,1:21:22,0:00:08,8,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:21:24,1:21:34,0:00:10,10,RC_diversity
diversity-2.MOV,WC,diversity,HB,1:21:32,1:21:48,0:00:16,16,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:21:40,1:21:47,0:00:07,7,RC_diversity
diversity-2.MOV,WC,diversity,HB,1:21:51,1:21:54,0:00:03,3,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:21:58,1:22:05,0:00:07,7,RC_diversity
diversity-2.MOV,WC,diversity,HB,1:22:06,1:22:23,0:00:17,17,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:22:16,1:22:21,0:00:05,5,RC_diversity
diversity-2.MOV,WC,diversity,HB,1:22:29,1:22:33,0:00:04,4,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:22:48,1:23:18,0:00:30,30,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:23:34,1:23:45,0:00:11,11,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:23:49,1:25:13,0:01:24,84,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:23:59,1:24:21,0:00:22,22,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:25:17,1:25:25,0:00:08,8,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:25:46,1:25:57,0:00:11,11,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:25:59,1:26:00,0:00:01,1,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:26:04,1:26:16,0:00:12,12,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:26:28,1:26:42,0:00:14,14,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:26:46,1:26:47,0:00:01,1,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:26:55,1:27:32,0:00:37,37,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:27:41,1:27:45,0:00:04,4,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:27:46,1:28:11,0:00:25,25,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:28:33,1:29:08,0:00:35,35,RC_diversity
diversity-2.MOV,WC,diversity,HB,1:29:11,1:29:33,0:00:22,22,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:29:41,1:31:00,0:01:19,79,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:32:03,1:32:20,0:00:17,17,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:32:21,1:32:40,0:00:19,19,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:32:45,1:33:02,0:00:17,17,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:33:43,1:33:58,0:00:15,15,RC_diversity
diversity-2.MOV,WC,diversity,HB,1:33:52,1:33:53,0:00:01,1,WC_diversity
diversity-2.MOV,WC,diversity,HB,1:34:29,1:34:36,0:00:07,7,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:34:52,1:35:05,0:00:13,13,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:35:13,1:36:12,0:00:59,59,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:36:15,1:36:43,0:00:28,28,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:36:48,1:36:49,0:00:01,1,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:36:51,1:37:24,0:00:33,33,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:36:57,1:37:26,0:00:29,29,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:37:28,1:37:33,0:00:05,5,RC_diversity
diversity-2.MOV,WC,diversity,HB,1:37:37,1:37:45,0:00:08,8,WC_diversity
diversity-2.MOV,RC,diversity,HB,1:37:58,1:38:10,0:00:12,12,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:38:14,1:38:28,0:00:14,14,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:38:37,1:38:52,0:00:15,15,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:39:58,1:40:07,0:00:09,9,RC_diversity
diversity-2.MOV,RC,diversity,HB,1:40:25,1:40:29,0:00:04,4,RC_diversity
WC-1.MP4,WC,acute,HB,0:00:13,0:00:28,0:00:15,15,WC_acute
WC-1.MP4,WC,acute,HB,0:01:22,0:01:36,0:00:14,14,WC_acute
WC-1.MP4,WC,acute,HB,0:01:35,0:01:38,0:00:03,3,WC_acute
WC-1.MP4,WC,acute,HB,0:02:24,0:02:47,0:00:23,23,WC_acute
WC-1.MP4,WC,acute,HB,0:02:48,0:02:58,0:00:10,10,WC_acute
WC-1.MP4,WC,acute,HB,0:02:59,0:03:27,0:00:28,28,WC_acute
WC-1.MP4,WC,acute,HB,0:03:30,0:03:59,0:00:29,29,WC_acute
WC-1.MP4,WC,acute,HB,0:04:00,0:04:21,0:00:21,21,WC_acute
WC-1.MP4,WC,acute,HB,0:04:15,0:04:40,0:00:25,25,WC_acute
WC-1.MP4,WC,acute,HB,0:04:23,0:04:42,0:00:19,19,WC_acute
WC-1.MP4,WC,acute,HB,0:04:43,0:04:44,0:00:01,1,WC_acute
WC-1.MP4,WC,acute,HB,0:05:08,0:05:18,0:00:10,10,WC_acute
WC-1.MP4,WC,acute,HB,0:05:08,0:08:23,0:03:15,195,WC_acute
WC-1.MP4,WC,acute,HB,0:05:09,0:06:22,0:01:13,73,WC_acute
WC-1.MP4,WC,acute,HB,0:05:16,0:05:24,0:00:08,8,WC_acute
WC-1.MP4,WC,acute,HB,0:05:28,0:05:35,0:00:07,7,WC_acute
WC-1.MP4,WC,acute,HB,0:05:42,0:06:15,0:00:33,33,WC_acute
WC-1.MP4,WC,acute,HB,0:06:14,0:08:06,0:01:52,112,WC_acute
WC-1.MP4,WC,acute,HB,0:06:22,0:07:10,0:00:48,48,WC_acute
WC-1.MP4,WC,acute,HB,0:06:59,0:07:28,0:00:29,29,WC_acute
WC-1.MP4,WC,acute,HB,0:07:06,0:07:11,0:00:05,5,WC_acute
WC-1.MP4,WC,acute,HB,0:07:06,0:07:10,0:00:04,4,WC_acute
WC-1.MP4,WC,acute,HB,0:07:13,0:07:40,0:00:27,27,WC_acute
WC-1.MP4,WC,acute,HB,0:07:18,0:07:40,0:00:22,22,WC_acute
WC-1.MP4,WC,acute,HB,0:07:41,0:07:47,0:00:06,6,WC_acute
WC-1.MP4,WC,acute,HB,0:07:49,0:07:57,0:00:08,8,WC_acute
WC-1.MP4,WC,acute,HB,0:07:57,0:08:00,0:00:03,3,WC_acute
WC-1.MP4,WC,acute,HB,0:08:02,0:08:09,0:00:07,7,WC_acute
WC-1.MP4,WC,acute,HB,0:08:09,0:08:38,0:00:29,29,WC_acute
WC-1.MP4,WC,acute,HB,0:08:22,0:09:42,0:01:20,80,WC_acute
WC-1.MP4,WC,acute,HB,0:08:25,0:08:28,0:00:03,3,WC_acute
WC-1.MP4,WC,acute,HB,0:08:31,0:08:44,0:00:13,13,WC_acute
WC-1.MP4,WC,acute,HB,0:08:50,0:09:34,0:00:44,44,WC_acute
WC-1.MP4,WC,acute,HB,0:08:59,0:09:08,0:00:09,9,WC_acute
WC-1.MP4,WC,acute,HB,0:09:22,0:09:34,0:00:12,12,WC_acute
WC-1.MP4,WC,acute,HB,0:09:23,0:09:54,0:00:31,31,WC_acute
WC-1.MP4,WC,acute,HB,0:10:11,0:10:13,0:00:02,2,WC_acute
WC-1.MP4,WC,acute,HB,0:10:12,0:10:45,0:00:33,33,WC_acute
WC-1.MP4,WC,acute,HB,0:10:34,0:10:53,0:00:19,19,WC_acute
WC-1.MP4,WC,acute,HB,0:10:38,0:10:48,0:00:10,10,WC_acute
WC-1.MP4,WC,acute,HB,0:10:47,0:10:52,0:00:05,5,WC_acute
WC-1.MP4,WC,acute,HB,0:10:51,0:11:09,0:00:18,18,WC_acute
WC-1.MP4,WC,acute,HB,0:10:54,0:11:14,0:00:20,20,WC_acute
WC-1.MP4,WC,acute,HB,0:11:00,0:11:14,0:00:14,14,WC_acute
WC-1.MP4,WC,acute,HB,0:11:10,0:11:23,0:00:13,13,WC_acute
WC-1.MP4,WC,acute,HB,0:11:15,0:11:24,0:00:09,9,WC_acute
WC-1.MP4,WC,acute,HB,0:11:24,0:11:25,0:00:01,1,WC_acute
WC-1.MP4,WC,acute,HB,0:11:57,0:11:59,0:00:02,2,WC_acute
WC-1.MP4,WC,acute,HB,0:12:00,0:12:01,0:00:01,1,WC_acute
WC-1.MP4,WC,acute,HB,0:12:03,0:12:19,0:00:16,16,WC_acute
