well,ID,labID,treatment,SamplingEvent,sample_name,target_name,amp_score,amp_status,task,Ct,Ct_mean,Ct_sd,quantity,quantity_mean,quantity_sd,intercept,r_squared,slope,efficiency,auto_threshold,threshold,auto_baseline,baseline_start,baseline_end,omit,run,
G7,M8,8,M,3,M8-3,ACTIN,1.397,Amp,UNKNOWN,18.45,18.524,0.104,113490.7,108356.75,7260.509,36.5667,0.9988,-3.584,90.11565,TRUE,0.183,TRUE,3,13,FALSE,100,
H7,M8,8,M,3,M8-3,ACTIN,1.394,Amp,UNKNOWN,18.597,18.524,0.104,103222.8,108356.75,7260.509,36.5667,0.9988,-3.584,90.11565,TRUE,0.183,TRUE,3,13,FALSE,100,
C7,M8,8,M,3,M8-3,BQCV,1.286,Amp,UNKNOWN,13.997,14.077,0.113,1110747.5,1054487.2,79563.95,34.8074,0.9981,-3.4422,95.21442,TRUE,0.089,TRUE,3,10,FALSE,100,
D7,M8,8,M,3,M8-3,BQCV,1.279,Amp,UNKNOWN,14.157,14.077,0.113,998227.06,1054487.2,79563.95,34.8074,0.9981,-3.4422,95.21442,TRUE,0.089,TRUE,3,10,FALSE,100,
E7,M8,8,M,3,M8-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.21,TRUE,3,39,TRUE,100,
F7,M8,8,M,3,M8-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.21,TRUE,3,39,TRUE,100,
F7,M8,8,M,3,M8-3,ACTIN,1.401,Amp,UNKNOWN,17.453,17.378,0.105,215340.17,226125.64,15252.949,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106,
G7,M8,8,M,3,M8-3,ACTIN,1.403,Amp,UNKNOWN,17.304,17.378,0.105,236911.11,226125.64,15252.949,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106,
A7,M8,8,M,3,M8-3,DWV,1.317,Amp,UNKNOWN,32.132,32.176,0.498,7.397,7.435,2.318,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,27,FALSE,106,
B7,M8,8,M,3,M8-3,DWV,1.306,Amp,UNKNOWN,32.695,32.176,0.498,5.136,7.435,2.318,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,28,FALSE,106,
C7,M8,8,M,3,M8-3,DWV,1.319,Amp,UNKNOWN,31.702,32.176,0.498,9.772,7.435,2.318,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,27,FALSE,106,
G3,M9,9,M,1,M9-1,ACTIN,1.373,Amp,UNKNOWN,19.262,19.384,0.172,67343.234,62459.363,6906.832,36.5667,0.9988,-3.584,90.11565,TRUE,0.2,TRUE,3,14,FALSE,94,
H3,M9,9,M,1,M9-1,ACTIN,1.378,Amp,UNKNOWN,19.506,19.384,0.172,57575.496,62459.363,6906.832,36.5667,0.9988,-3.584,90.11565,TRUE,0.2,TRUE,3,14,FALSE,94,
C3,M9,9,M,1,M9-1,BQCV,1.252,Amp,UNKNOWN,28.723,28.698,0.036,58.564,59.568,1.42,34.8074,0.9981,-3.4422,95.21442,TRUE,0.086,TRUE,3,24,FALSE,94,
D3,M9,9,M,1,M9-1,BQCV,1.265,Amp,UNKNOWN,28.672,28.698,0.036,60.573,59.568,1.42,34.8074,0.9981,-3.4422,95.21442,TRUE,0.086,TRUE,3,25,FALSE,94,
A3,M9,9,M,1,M9-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.114,TRUE,3,39,TRUE,94,
B3,M9,9,M,1,M9-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.114,TRUE,3,39,TRUE,94,
E3,M9,9,M,1,M9-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,94,
F3,M9,9,M,1,M9-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,94,
G10,M9,9,M,2,M9-2,ACTIN,1.393,Amp,UNKNOWN,17.334,17.338,0.006,232413.88,231827.81,828.813,36.5667,0.9988,-3.584,90.11565,TRUE,0.189,TRUE,3,12,FALSE,97,
H10,M9,9,M,2,M9-2,ACTIN,1.389,Amp,UNKNOWN,17.342,17.338,0.006,231241.75,231827.81,828.813,36.5667,0.9988,-3.584,90.11565,TRUE,0.189,TRUE,3,12,FALSE,97,
C10,M9,9,M,2,M9-2,BQCV,1.288,Amp,UNKNOWN,19.442,19.363,0.112,29087.86,30710.434,2294.669,34.8074,0.9981,-3.4422,95.21442,TRUE,0.091,TRUE,3,15,FALSE,97,
D10,M9,9,M,2,M9-2,BQCV,1.294,Amp,UNKNOWN,19.284,19.363,0.112,32333.01,30710.434,2294.669,34.8074,0.9981,-3.4422,95.21442,TRUE,0.091,TRUE,3,15,FALSE,97,
A10,M9,9,M,2,M9-2,DWV,0.989,No Amp,UNKNOWN,36.712,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,33,TRUE,97,
B10,M9,9,M,2,M9-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,TRUE,97,
E10,M9,9,M,2,M9-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,97,
F10,M9,9,M,2,M9-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,97,
G7,M9,9,M,3,M9-3,ACTIN,1.395,Amp,UNKNOWN,18.42,18.349,0.1,115687.05,121165.49,7747.694,36.5667,0.9988,-3.584,90.11565,TRUE,0.203,TRUE,3,13,FALSE,103,
H7,M9,9,M,3,M9-3,ACTIN,1.397,Amp,UNKNOWN,18.279,18.349,0.1,126643.94,121165.49,7747.694,36.5667,0.9988,-3.584,90.11565,TRUE,0.203,TRUE,3,13,FALSE,103,
C7,M9,9,M,3,M9-3,BQCV,1.292,Amp,UNKNOWN,22.006,22.088,0.116,5237.156,4964.201,386.017,34.8074,0.9981,-3.4422,95.21442,TRUE,0.098,TRUE,3,17,FALSE,103,
D7,M9,9,M,3,M9-3,BQCV,1.301,Amp,UNKNOWN,22.17,22.088,0.116,4691.246,4964.201,386.017,34.8074,0.9981,-3.4422,95.21442,TRUE,0.098,TRUE,3,18,FALSE,103,
A7,M9,9,M,3,M9-3,DWV,1.306,Amp,UNKNOWN,31.67,31.977,0.434,9.974,8.337,2.315,35.2228,0.993,-3.5567,91.05548,TRUE,0.099,TRUE,3,27,FALSE,103,
B7,M9,9,M,3,M9-3,DWV,1.31,Amp,UNKNOWN,32.285,31.977,0.434,6.701,8.337,2.315,35.2228,0.993,-3.5567,91.05548,TRUE,0.099,TRUE,3,28,FALSE,103,
E7,M9,9,M,3,M9-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.211,TRUE,3,39,TRUE,103,
F7,M9,9,M,3,M9-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.211,TRUE,3,39,TRUE,103,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,39,TRUE,93,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.082,TRUE,3,39,TRUE,93,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.086,TRUE,3,39,TRUE,93,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.221,TRUE,3,39,TRUE,93,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.2,TRUE,3,39,TRUE,94,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.086,TRUE,3,39,TRUE,94,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.114,TRUE,3,39,TRUE,94,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,94,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,39,TRUE,96,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,39,TRUE,96,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.189,TRUE,3,39,TRUE,97,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.091,TRUE,3,39,TRUE,97,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,TRUE,97,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,97,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,39,TRUE,98,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.094,TRUE,3,39,TRUE,98,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.048,TRUE,3,39,TRUE,98,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.231,TRUE,3,39,TRUE,98,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.209,TRUE,3,39,TRUE,99,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.106,TRUE,3,39,TRUE,99,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.082,TRUE,3,39,TRUE,99,
E12,NA,NA,N,e,No Sample,IAPV,1.043,No Amp,NTC,39.404,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.212,TRUE,3,34,FALSE,99,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.183,TRUE,3,39,TRUE,100,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.089,TRUE,3,39,TRUE,100,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.065,TRUE,3,39,TRUE,100,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.21,TRUE,3,39,TRUE,100,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,39,TRUE,101,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,39,TRUE,101,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,39,TRUE,101,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,39,TRUE,102,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,39,TRUE,102,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.122,TRUE,3,39,TRUE,102,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.203,TRUE,3,39,TRUE,103,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.098,TRUE,3,39,TRUE,103,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.099,TRUE,3,39,TRUE,103,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.211,TRUE,3,39,TRUE,103,
G12,NA,NA,N,e,No Sample,ACTIN,1.39,Amp,NTC,34.594,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,29,FALSE,104,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,39,TRUE,104,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,39,TRUE,104,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104,
G12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.206,TRUE,3,39,TRUE,105,
C12,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.116,TRUE,3,39,TRUE,105,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.142,TRUE,3,39,TRUE,105,
E12,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.201,TRUE,3,39,TRUE,105,
F12,NA,NA,N,e,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,39,TRUE,106,
D11,NA,NA,N,e,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.137,TRUE,3,39,TRUE,106,
A12,NA,NA,N,e,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,39,TRUE,106,
E11,NA,NA,N,e,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,106,
G10,S17,17,S,1,S17-1,ACTIN,1.389,Amp,UNKNOWN,20.055,20.222,0.235,40454.266,36563.84,5501.895,36.5667,0.9988,-3.584,90.11565,TRUE,0.2,TRUE,3,15,FALSE,94,
H10,S17,17,S,1,S17-1,ACTIN,1.372,Amp,UNKNOWN,20.388,20.222,0.235,32673.412,36563.84,5501.895,36.5667,0.9988,-3.584,90.11565,TRUE,0.2,TRUE,3,15,FALSE,94,
C10,S17,17,S,1,S17-1,BQCV,1.268,Amp,UNKNOWN,28.522,28.615,0.131,66.972,63.075,5.51,34.8074,0.9981,-3.4422,95.21442,TRUE,0.086,TRUE,3,24,FALSE,94,
D10,S17,17,S,1,S17-1,BQCV,1.276,Amp,UNKNOWN,28.707,28.615,0.131,59.179,63.075,5.51,34.8074,0.9981,-3.4422,95.21442,TRUE,0.086,TRUE,3,24,FALSE,94,
A10,S17,17,S,1,S17-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.114,TRUE,3,39,TRUE,94,
B10,S17,17,S,1,S17-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.114,TRUE,3,39,TRUE,94,
E10,S17,17,S,1,S17-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,94,
F10,S17,17,S,1,S17-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,94,
G7,S17,17,S,2,S17-2,ACTIN,1.408,Amp,UNKNOWN,17.997,18.098,0.143,151800.69,142539.98,13096.603,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,13,FALSE,98,
H7,S17,17,S,2,S17-2,ACTIN,1.393,Amp,UNKNOWN,18.2,18.098,0.143,133279.28,142539.98,13096.603,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,13,FALSE,98,
C7,S17,17,S,2,S17-2,BQCV,1.247,Amp,UNKNOWN,25.545,25.317,0.322,490.703,578.059,123.54,34.8074,0.9981,-3.4422,95.21442,TRUE,0.094,TRUE,3,21,FALSE,98,
D7,S17,17,S,2,S17-2,BQCV,1.285,Amp,UNKNOWN,25.09,25.317,0.322,665.415,578.059,123.54,34.8074,0.9981,-3.4422,95.21442,TRUE,0.094,TRUE,3,21,FALSE,98,
A7,S17,17,S,2,S17-2,DWV,1.285,Amp,UNKNOWN,33.367,33.179,0.266,3.325,1.662,2.351,35.2228,0.993,-3.5567,91.05548,TRUE,0.048,TRUE,3,30,FALSE,98,
B7,S17,17,S,2,S17-2,DWV,1.287,Amp,UNKNOWN,32.991,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.048,TRUE,3,30,TRUE,98,
E7,S17,17,S,2,S17-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.231,TRUE,3,39,TRUE,98,
F7,S17,17,S,2,S17-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.231,TRUE,3,39,TRUE,98,
G1,S17,17,S,3,S17-3,ACTIN,1.38,Amp,UNKNOWN,18.437,18.46,0.033,114447.08,112781.445,2355.559,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,13,FALSE,101,
H1,S17,17,S,3,S17-3,ACTIN,1.384,Amp,UNKNOWN,18.483,18.46,0.033,111115.81,112781.445,2355.559,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,13,FALSE,101,
A1,S17,17,S,3,S17-3,DWV,1.277,Amp,UNKNOWN,20.714,20.907,0.274,12006.43,10674.098,1884.202,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,16,FALSE,101,
B1,S17,17,S,3,S17-3,DWV,1.278,Amp,UNKNOWN,21.101,20.907,0.274,9341.766,10674.098,1884.202,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,17,FALSE,101,
E1,S17,17,S,3,S17-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101,
F1,S17,17,S,3,S17-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101,
H1,S17,17,S,3,S17-3,ACTIN,1.4,Amp,UNKNOWN,17.847,17.866,0.027,167170.16,165131.06,2883.715,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106,
H2,S17,17,S,3,S17-3,ACTIN,1.405,Amp,UNKNOWN,17.885,17.866,0.027,163091.97,165131.06,2883.715,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106,
D1,S17,17,S,3,S17-3,BQCV,1.301,Amp,UNKNOWN,15.989,15.976,0.012,293089.34,295705.53,2309.936,34.8074,0.9981,-3.4422,95.21442,TRUE,0.137,TRUE,3,11,FALSE,106,
D2,S17,17,S,3,S17-3,BQCV,1.306,Amp,UNKNOWN,15.967,15.976,0.012,297463.56,295705.53,2309.936,34.8074,0.9981,-3.4422,95.21442,TRUE,0.137,TRUE,3,11,FALSE,106,
D3,S17,17,S,3,S17-3,BQCV,1.316,Amp,UNKNOWN,15.971,15.976,0.012,296563.72,295705.53,2309.936,34.8074,0.9981,-3.4422,95.21442,TRUE,0.137,TRUE,3,11,FALSE,106,
G8,S18,18,S,1,S18-1,ACTIN,1.402,Amp,UNKNOWN,18.18,18.26,0.113,134926.34,128337.7,9317.741,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,13,FALSE,98,
H8,S18,18,S,1,S18-1,ACTIN,1.388,Amp,UNKNOWN,18.34,18.26,0.113,121749.06,128337.7,9317.741,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,13,FALSE,98,
C8,S18,18,S,1,S18-1,BQCV,1.273,Amp,UNKNOWN,29.116,28.418,0.987,45.031,79.789,49.155,34.8074,0.9981,-3.4422,95.21442,TRUE,0.094,TRUE,3,25,FALSE,98,
D8,S18,18,S,1,S18-1,BQCV,1.281,Amp,UNKNOWN,27.72,28.418,0.987,114.547,79.789,49.155,34.8074,0.9981,-3.4422,95.21442,TRUE,0.094,TRUE,3,23,FALSE,98,
A8,S18,18,S,1,S18-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.048,TRUE,3,39,TRUE,98,
B8,S18,18,S,1,S18-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.048,TRUE,3,39,TRUE,98,
E8,S18,18,S,1,S18-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.231,TRUE,3,39,TRUE,98,
F8,S18,18,S,1,S18-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.231,TRUE,3,39,TRUE,98,
G9,S18,18,S,2,S18-2,ACTIN,1.392,Amp,UNKNOWN,17.885,17.983,0.138,163098.77,153518.62,13548.366,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,13,FALSE,98,
H9,S18,18,S,2,S18-2,ACTIN,1.392,Amp,UNKNOWN,18.08,17.983,0.138,143938.48,153518.62,13548.366,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,13,FALSE,98,
C9,S18,18,S,2,S18-2,BQCV,1.288,Amp,UNKNOWN,25.527,25.487,0.057,496.538,510.3,19.463,34.8074,0.9981,-3.4422,95.21442,TRUE,0.094,TRUE,3,21,FALSE,98,
D9,S18,18,S,2,S18-2,BQCV,1.281,Amp,UNKNOWN,25.447,25.487,0.057,524.062,510.3,19.463,34.8074,0.9981,-3.4422,95.21442,TRUE,0.094,TRUE,3,21,FALSE,98,
A9,S18,18,S,2,S18-2,DWV,1.285,Amp,UNKNOWN,31.521,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.048,TRUE,3,28,TRUE,98,
B9,S18,18,S,2,S18-2,DWV,1.277,Amp,UNKNOWN,34.158,32.839,1.864,1.993,0.997,1.409,35.2228,0.993,-3.5567,91.05548,TRUE,0.048,TRUE,3,31,FALSE,98,
E9,S18,18,S,2,S18-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.231,TRUE,3,39,TRUE,98,
F9,S18,18,S,2,S18-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.231,TRUE,3,39,TRUE,98,
G10,S18,18,S,3,S18-3,ACTIN,1.395,Amp,UNKNOWN,18.787,18.733,0.076,91387.8,94652.586,4617.109,36.5667,0.9988,-3.584,90.11565,TRUE,0.203,TRUE,3,13,FALSE,103,
