well,sample_name,target_name,amp_score,amp_status,task,Ct,Ct_mean,Ct_sd,quantity,quantity_mean,quantity_sd,intercept,r_squared,slope,efficiency,auto_threshold,threshold,auto_baseline,baseline_start,baseline_end,omit,run
D6,228,BQCV,1.322,Amp,UNKNOWN,28.918,28.885,0.047,51.402,52.559,1.637,34.8074,0.9981,-3.4422,95.21442,TRUE,0.101,TRUE,3,24,FALSE,52
D7,229,BQCV,1.311,Amp,UNKNOWN,28.542,28.599,0.08,66.081,63.683,3.391,34.8074,0.9981,-3.4422,95.21442,TRUE,0.101,TRUE,3,24,FALSE,52
D8,230,BQCV,1.325,Amp,UNKNOWN,25.139,24.968,0.242,643.839,726.547,116.967,34.8074,0.9981,-3.4422,95.21442,TRUE,0.101,TRUE,3,21,FALSE,52
D9,231,BQCV,1.326,Amp,UNKNOWN,31.257,31.091,0.234,10.754,12.089,1.888,34.8074,0.9981,-3.4422,95.21442,TRUE,0.101,TRUE,3,27,FALSE,52
D10,232,BQCV,1.336,Amp,UNKNOWN,30.396,30.535,0.197,19.126,17.5,2.3,34.8074,0.9981,-3.4422,95.21442,TRUE,0.101,TRUE,3,26,FALSE,52
D11,233,BQCV,1.272,Amp,UNKNOWN,30.531,31.108,0.816,17.47,12.771,6.646,34.8074,0.9981,-3.4422,95.21442,TRUE,0.101,TRUE,3,26,FALSE,52
E1,223,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E2,224,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E3,225,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E4,226,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E5,227,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E6,228,IAPV,0,No Amp,UNKNOWN,Undetermined,36.349,NA,3.53E+10,0,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E7,229,IAPV,0.974,No Amp,UNKNOWN,37.236,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,34,TRUE,52
E8,230,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E9,231,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E10,232,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E11,233,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
E12,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F1,223,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F2,224,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F3,225,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F4,226,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F5,227,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F6,228,IAPV,1.073,No Amp,UNKNOWN,36.349,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,33,TRUE,52
F7,229,IAPV,0,No Amp,UNKNOWN,Undetermined,37.236,NA,3.53E+10,0,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F8,230,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F9,231,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F10,232,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
F11,233,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,52
G1,223,ACTIN,1.438,Amp,UNKNOWN,18.251,18.289,0.054,128941.79,125848.85,4374.068,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,12,FALSE,52
G2,224,ACTIN,1.448,Amp,UNKNOWN,17.079,17.072,0.01,273756.22,275059.12,1842.558,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,11,FALSE,52
G3,225,ACTIN,1.437,Amp,UNKNOWN,17.647,17.671,0.033,190029.7,187229.27,3960.436,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,12,FALSE,52
G4,226,ACTIN,1.439,Amp,UNKNOWN,18.004,17.996,0.011,151157.69,151924.31,1084.183,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,12,FALSE,52
G5,227,ACTIN,1.429,Amp,UNKNOWN,18.757,18.687,0.098,93184.7,97522.71,6134.872,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,13,FALSE,52
G6,228,ACTIN,1.436,Amp,UNKNOWN,20.226,20.217,0.012,36260.418,36466.848,291.932,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,14,FALSE,52
G7,229,ACTIN,1.441,Amp,UNKNOWN,19.553,19.625,0.102,55864.695,53400.676,3484.65,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,14,FALSE,52
G8,230,ACTIN,1.447,Amp,UNKNOWN,18.2,18.173,0.038,133222.8,135570.95,3320.798,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,12,FALSE,52
G9,231,ACTIN,1.452,Amp,UNKNOWN,17.036,17.049,0.019,281429.47,279051.78,3362.563,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,11,FALSE,52
G10,232,ACTIN,1.452,Amp,UNKNOWN,19.712,19.701,0.014,50452.363,50781.855,465.973,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,14,FALSE,52
G11,233,ACTIN,1.437,Amp,UNKNOWN,17.238,17.257,0.028,247223.03,244156.5,4336.727,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,11,FALSE,52
G12,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,39,FALSE,52
H1,223,ACTIN,1.426,Amp,UNKNOWN,18.328,18.289,0.054,122755.92,125848.85,4374.068,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,13,FALSE,52
H2,224,ACTIN,1.445,Amp,UNKNOWN,17.064,17.072,0.01,276362,275059.12,1842.558,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,11,FALSE,52
H3,225,ACTIN,1.429,Amp,UNKNOWN,17.694,17.671,0.033,184428.81,187229.27,3960.436,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,12,FALSE,52
H4,226,ACTIN,1.438,Amp,UNKNOWN,17.988,17.996,0.011,152690.95,151924.31,1084.183,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,12,FALSE,52
H5,227,ACTIN,1.436,Amp,UNKNOWN,18.618,18.687,0.098,101860.72,97522.71,6134.872,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,13,FALSE,52
H6,228,ACTIN,1.443,Amp,UNKNOWN,20.208,20.217,0.012,36673.273,36466.848,291.932,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,14,FALSE,52
H7,229,ACTIN,1.434,Amp,UNKNOWN,19.697,19.625,0.102,50936.656,53400.676,3484.65,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,14,FALSE,52
H8,230,ACTIN,1.442,Amp,UNKNOWN,18.146,18.173,0.038,137919.11,135570.95,3320.798,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,12,FALSE,52
H9,231,ACTIN,1.446,Amp,UNKNOWN,17.063,17.049,0.019,276674.06,279051.78,3362.563,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,11,FALSE,52
H10,232,ACTIN,1.449,Amp,UNKNOWN,19.691,19.701,0.014,51111.348,50781.855,465.973,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,14,FALSE,52
H11,233,ACTIN,1.427,Amp,UNKNOWN,17.277,17.257,0.028,241089.97,244156.5,4336.727,36.5667,0.9988,-3.584,90.11565,TRUE,0.251,TRUE,3,11,FALSE,52
A1,234,DWV,0,No Amp,UNKNOWN,Undetermined,37.311,NA,1.53E+10,0.259,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A2,235,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A3,236,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A4,237,DWV,0.53,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A5,238,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,TRUE,53
A6,239,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A7,240,DWV,0,No Amp,UNKNOWN,Undetermined,36.415,NA,1.53E+10,0.462,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A8,241,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A9,242,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A10,243,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A11,244,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
A12,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
B1,234,DWV,1.042,No Amp,UNKNOWN,37.311,37.311,NA,0.259,0.259,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,34,FALSE,53
B2,235,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
B3,236,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
B4,237,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
B5,238,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
B6,239,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,TRUE,53
B7,240,DWV,1.109,No Amp,UNKNOWN,36.415,36.415,NA,0.462,0.462,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,33,FALSE,53
B8,241,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
B9,242,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
B10,243,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
B11,244,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.04,TRUE,3,39,FALSE,53
C1,234,BQCV,1.318,Amp,UNKNOWN,34,33.093,1.283,1.716,3.747,2.872,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,29,FALSE,53
C2,235,BQCV,1.322,Amp,UNKNOWN,27.929,27.851,0.11,99.601,105.064,7.725,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,23,FALSE,53
C3,236,BQCV,1.316,Amp,UNKNOWN,29.658,29.373,0.404,31.322,38.612,10.309,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,25,FALSE,53
C4,237,BQCV,1.318,Amp,UNKNOWN,32.153,31.893,0.367,5.904,7.129,1.733,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,27,FALSE,53
C5,238,BQCV,1.339,Amp,UNKNOWN,32.67,32.83,0.227,4.179,3.776,0.57,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,28,FALSE,53
C6,239,BQCV,0,No Amp,UNKNOWN,Undetermined,NA,NA,2.53E+10,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,39,FALSE,53
C7,240,BQCV,1.325,Amp,UNKNOWN,28.315,28.216,0.14,76.937,82.404,7.731,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,24,FALSE,53
C8,241,BQCV,1.334,Amp,UNKNOWN,25.145,25.037,0.152,641.346,690.94,70.136,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,20,FALSE,53
C9,242,BQCV,1.33,Amp,UNKNOWN,29.886,29.773,0.16,26.898,29.094,3.105,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,25,FALSE,53
C10,243,BQCV,1.342,Amp,UNKNOWN,28.809,28.923,0.162,55.292,51.361,5.559,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,24,FALSE,53
C11,244,BQCV,1.342,Amp,UNKNOWN,29.605,29.801,0.277,32.456,28.714,5.292,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,25,FALSE,53
C12,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,39,FALSE,53
D1,234,BQCV,1.324,Amp,UNKNOWN,32.185,33.093,1.283,5.778,3.747,2.872,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,27,FALSE,53
D2,235,BQCV,1.333,Amp,UNKNOWN,27.773,27.851,0.11,110.526,105.064,7.725,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,23,FALSE,53
D3,236,BQCV,1.315,Amp,UNKNOWN,29.087,29.373,0.404,45.901,38.612,10.309,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,24,FALSE,53
D4,237,BQCV,1.337,Amp,UNKNOWN,31.634,31.893,0.367,8.355,7.129,1.733,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,27,FALSE,53
D5,238,BQCV,1.332,Amp,UNKNOWN,32.99,32.83,0.227,3.372,3.776,0.57,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,28,FALSE,53
D6,239,BQCV,0,No Amp,UNKNOWN,Undetermined,NA,NA,2.53E+10,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,39,FALSE,53
D7,240,BQCV,1.328,Amp,UNKNOWN,28.116,28.216,0.14,87.871,82.404,7.731,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,23,FALSE,53
D8,241,BQCV,1.345,Amp,UNKNOWN,24.93,25.037,0.152,740.533,690.94,70.136,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,20,FALSE,53
D9,242,BQCV,1.342,Amp,UNKNOWN,29.66,29.773,0.16,31.289,29.094,3.105,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,25,FALSE,53
D10,243,BQCV,1.328,Amp,UNKNOWN,29.038,28.923,0.162,47.43,51.361,5.559,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,24,FALSE,53
D11,244,BQCV,1.337,Amp,UNKNOWN,29.997,29.801,0.277,24.972,28.714,5.292,34.8074,0.9981,-3.4422,95.21442,TRUE,0.107,TRUE,3,25,FALSE,53
E1,234,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E2,235,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E3,236,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E4,237,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E5,238,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E6,239,IAPV,0,No Amp,UNKNOWN,Undetermined,39.838,NA,3.53E+10,0.138,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E7,240,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E8,241,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E9,242,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E10,243,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E11,244,IAPV,0,No Amp,UNKNOWN,Undetermined,38.674,NA,3.53E+10,0.291,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
E12,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F1,234,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F2,235,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F3,236,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F4,237,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F5,238,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F6,239,IAPV,0.599,Inconclusive,UNKNOWN,39.838,39.838,NA,0.138,0.138,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,35,FALSE,53
F7,240,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F8,241,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F9,242,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F10,243,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,53
F11,244,IAPV,0.764,No Amp,UNKNOWN,38.674,38.674,NA,0.291,0.291,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,35,FALSE,53
G1,234,ACTIN,1.444,Amp,UNKNOWN,18.002,17.996,0.009,151290.36,151894.08,853.779,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,12,FALSE,53
G2,235,ACTIN,1.446,Amp,UNKNOWN,19.766,19.742,0.033,48733.383,49485.68,1063.912,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,14,FALSE,53
G3,236,ACTIN,1.43,Amp,UNKNOWN,21.592,21.652,0.085,15072.564,14514.405,789.356,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,16,FALSE,53
G4,237,ACTIN,1.438,Amp,UNKNOWN,16.844,16.876,0.046,318480.56,311959.88,9221.621,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,11,FALSE,53
G5,238,ACTIN,1.434,Amp,UNKNOWN,19.95,19.946,0.005,43292.086,43384.668,130.934,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,14,FALSE,53
G6,239,ACTIN,1.438,Amp,UNKNOWN,19.171,19.146,0.036,71395.64,72580.98,1676.325,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,13,FALSE,53
G7,240,ACTIN,1.447,Amp,UNKNOWN,18.57,18.601,0.045,105083.45,102970.86,2987.661,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,13,FALSE,53
G8,241,ACTIN,1.451,Amp,UNKNOWN,18.156,18.175,0.027,137069.44,135426.19,2323.908,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,12,FALSE,53
G9,242,ACTIN,1.452,Amp,UNKNOWN,20.006,20.206,0.282,41744.312,37031.086,6665.506,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,14,FALSE,53
G10,243,ACTIN,1.453,Amp,UNKNOWN,19.998,19.979,0.028,41964.645,42495.99,751.43,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,14,FALSE,53
G11,244,ACTIN,1.451,Amp,UNKNOWN,18.891,18.935,0.063,85493.086,83106.195,3375.574,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,13,FALSE,53
G12,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,39,FALSE,53
H1,234,ACTIN,1.445,Amp,UNKNOWN,17.99,17.996,0.009,152497.8,151894.08,853.779,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,12,FALSE,53
H2,235,ACTIN,1.438,Amp,UNKNOWN,19.718,19.742,0.033,50237.98,49485.68,1063.912,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,14,FALSE,53
H3,236,ACTIN,1.425,Amp,UNKNOWN,21.712,21.652,0.085,13956.247,14514.405,789.356,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,16,FALSE,53
H4,237,ACTIN,1.441,Amp,UNKNOWN,16.909,16.876,0.046,305439.22,311959.88,9221.621,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,11,FALSE,53
H5,238,ACTIN,1.437,Amp,UNKNOWN,19.943,19.946,0.005,43477.254,43384.668,130.934,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,14,FALSE,53
H6,239,ACTIN,1.445,Amp,UNKNOWN,19.12,19.146,0.036,73766.32,72580.98,1676.325,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,13,FALSE,53
H7,240,ACTIN,1.438,Amp,UNKNOWN,18.633,18.601,0.045,100858.266,102970.86,2987.661,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,13,FALSE,53
H8,241,ACTIN,1.445,Amp,UNKNOWN,18.194,18.175,0.027,133782.94,135426.19,2323.908,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,12,FALSE,53
H9,242,ACTIN,1.423,Amp,UNKNOWN,20.405,20.206,0.282,32317.861,37031.086,6665.506,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,15,FALSE,53
H10,243,ACTIN,1.449,Amp,UNKNOWN,19.959,19.979,0.028,43027.33,42495.99,751.43,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,14,FALSE,53
H11,244,ACTIN,1.441,Amp,UNKNOWN,18.98,18.935,0.063,80719.305,83106.195,3375.574,36.5667,0.9988,-3.584,90.11565,TRUE,0.249,TRUE,3,13,FALSE,53
